order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,units,unit_price,discount_pct,revenue,returned
ORD-000966,2025-04-29,South,M. Okafor,Mid-Market,Accessories,USB-C Hub,1,79.73,0.106,71.28,No
ORD-000967,2025-04-29,South,M. Okafor,Mid-Market,Accessories,Laptop Sleeve,2,108.85,0.024,212.48,No
ORD-000968,2025-04-30,East,J. Kim,SMB,Hardware,Falcon Laptop,1,1294.43,0.046,1234.89,No
ORD-000969,2025-04-30,West,D. Rossi,SMB,Hardware,Falcon Laptop,1,1243.26,0.024,1213.42,No
ORD-000970,2025-04-30,East,J. Kim,Mid-Market,Software,DataLens License,1,230.05,0.016,226.37,No
ORD-000971,2025-04-30,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1737.58,0.028,1688.93,No
ORD-000972,2025-04-30,North,R. Diaz,Mid-Market,Hardware,Nimbus Monitor,2,1203.41,0.003,2399.6,No
ORD-000973,2025-04-30,South,M. Okafor,SMB,Hardware,Nimbus Monitor,1,986.18,0.002,984.21,No
ORD-000974,2025-04-30,East,J. Kim,SMB,Software,DataLens License,1,130.75,0.058,123.17,No
ORD-000975,2025-04-30,West,T. Brooks,Mid-Market,Accessories,USB-C Hub,4,26.32,0.056,99.38,No
ORD-000976,2025-04-30,North,A. Chen,Mid-Market,Accessories,Wireless Mouse,5,74.89,0.062,351.23,No
ORD-000977,2025-04-30,West,D. Rossi,SMB,Software,SecureGuard License,2,344.87,0.052,653.87,No
ORD-000978,2025-05-01,West,T. Brooks,Enterprise,Software,FlowSuite License,1,529.0,0.13,460.23,No
ORD-000979,2025-05-01,West,D. Rossi,SMB,Accessories,Wireless Mouse,1,58.5,0.062,54.87,No
ORD-000980,2025-05-01,West,D. Rossi,Enterprise,Accessories,Wireless Mouse,1,103.07,0.111,91.63,No
ORD-000981,2025-05-01,West,T. Brooks,Mid-Market,Software,FlowSuite License,2,215.51,0.051,409.04,No
ORD-000982,2025-05-01,West,T. Brooks,Enterprise,Software,SecureGuard License,2,372.04,0.222,578.89,No
ORD-000983,2025-05-01,West,D. Rossi,Mid-Market,Software,DataLens License,1,584.59,0.141,502.16,No
ORD-000984,2025-05-02,East,J. Kim,Mid-Market,Software,DataLens License,2,194.72,0.079,358.67,No
ORD-000985,2025-05-02,North,R. Diaz,SMB,Software,DataLens License,1,165.24,0.073,153.18,No
ORD-000986,2025-05-02,South,S. Patel,Enterprise,Software,FlowSuite License,1,563.73,0.05,535.54,No
ORD-000987,2025-05-02,North,R. Diaz,Mid-Market,Software,DataLens License,1,479.27,0.02,469.68,No
ORD-000988,2025-05-02,West,D. Rossi,SMB,Accessories,Webcam HD,7,17.19,0.031,116.6,No
ORD-000989,2025-05-02,East,J. Kim,SMB,Accessories,Wireless Mouse,3,119.87,0.042,344.51,No
ORD-000990,2025-05-02,West,T. Brooks,Mid-Market,Accessories,Webcam HD,2,30.97,0.022,60.58,No
ORD-000991,2025-05-02,North,A. Chen,Enterprise,Hardware,Nimbus Monitor,1,1468.86,0.031,1423.33,No
ORD-000992,2025-05-02,South,S. Patel,SMB,Services,Custom Training,2,1445.91,0.018,2839.77,No
ORD-000993,2025-05-03,West,T. Brooks,Enterprise,Software,DataLens License,3,241.38,0.139,623.48,No
ORD-000994,2025-05-03,West,D. Rossi,SMB,Software,SecureGuard License,1,316.68,0.018,310.98,No
ORD-000995,2025-05-03,North,A. Chen,Mid-Market,Hardware,Titan Desktop,1,1589.35,0.114,1408.16,No
ORD-000996,2025-05-03,West,T. Brooks,SMB,Accessories,Laptop Sleeve,6,38.7,0.037,223.61,No
ORD-000997,2025-05-03,West,D. Rossi,Mid-Market,Software,DataLens License,1,242.57,0.027,236.02,No
ORD-000998,2025-05-03,North,R. Diaz,Mid-Market,Software,FlowSuite License,1,574.38,0.038,552.55,No
ORD-000999,2025-05-03,North,R. Diaz,Enterprise,Accessories,USB-C Hub,5,113.45,0.156,478.76,No
ORD-001000,2025-05-04,West,D. Rossi,Mid-Market,Services,Onboarding Package,2,777.7,0.015,1532.07,No
ORD-001001,2025-05-04,West,T. Brooks,Mid-Market,Hardware,Nimbus Monitor,1,979.19,0.13,851.9,Yes
ORD-001002,2025-05-04,West,T. Brooks,SMB,Software,DataLens License,2,389.9,0.025,760.3,No
ORD-001003,2025-05-04,North,A. Chen,Mid-Market,Hardware,Nimbus Monitor,2,1643.84,0.015,3238.36,No
ORD-001004,2025-05-04,South,M. Okafor,Enterprise,Software,FlowSuite License,2,301.75,0.02,591.43,No
ORD-001005,2025-05-05,West,D. Rossi,Mid-Market,Software,FlowSuite License,1,216.45,0.027,210.61,No
ORD-001006,2025-05-05,North,A. Chen,Enterprise,Services,Priority Support,3,1224.49,0.171,3045.31,No
ORD-001007,2025-05-05,North,A. Chen,Mid-Market,Services,Custom Training,2,1377.75,0.044,2634.26,No
ORD-001008,2025-05-05,North,R. Diaz,Mid-Market,Software,DataLens License,4,368.07,0.149,1252.91,No
ORD-001009,2025-05-05,North,A. Chen,Enterprise,Software,DataLens License,2,356.89,0.059,671.67,No
ORD-001010,2025-05-05,North,R. Diaz,SMB,Software,SecureGuard License,1,599.8,0.06,563.81,No
ORD-001011,2025-05-05,North,A. Chen,SMB,Services,Onboarding Package,3,1064.08,0.067,2978.36,No
ORD-001012,2025-05-05,South,M. Okafor,SMB,Services,Onboarding Package,4,336.89,0.059,1268.05,No
ORD-001013,2025-05-06,West,T. Brooks,Mid-Market,Accessories,Laptop Sleeve,3,116.35,0.003,348.0,No
ORD-001014,2025-05-06,West,T. Brooks,Enterprise,Software,FlowSuite License,2,498.43,0.058,939.04,No
ORD-001015,2025-05-06,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,3,41.65,0.098,112.7,No
ORD-001016,2025-05-06,North,A. Chen,Mid-Market,Services,Priority Support,1,1000.66,0.052,948.63,No
ORD-001017,2025-05-06,North,R. Diaz,Enterprise,Software,FlowSuite License,3,186.51,0.15,475.6,No
ORD-001018,2025-05-06,South,S. Patel,SMB,Hardware,Titan Desktop,3,2415.27,0.041,6948.73,No
ORD-001019,2025-05-06,North,A. Chen,SMB,Accessories,Laptop Sleeve,5,107.08,0.042,512.91,No
ORD-001020,2025-05-06,West,D. Rossi,Mid-Market,Software,SecureGuard License,1,409.14,0.074,378.86,No
ORD-001021,2025-05-06,West,D. Rossi,SMB,Accessories,Webcam HD,2,102.53,0.057,193.37,No
ORD-001022,2025-05-07,North,R. Diaz,Enterprise,Services,Priority Support,2,1193.17,0.119,2102.37,No
ORD-001023,2025-05-07,North,R. Diaz,SMB,Hardware,Falcon Laptop,2,1684.34,0.015,3318.15,No
ORD-001024,2025-05-07,South,S. Patel,Enterprise,Hardware,Titan Desktop,1,1917.21,0.093,1738.91,No
ORD-001025,2025-05-07,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,3,18.85,0.07,52.59,No
ORD-001026,2025-05-07,East,L. Nguyen,Mid-Market,Accessories,USB-C Hub,1,114.76,0.094,103.97,No
ORD-001027,2025-05-07,North,A. Chen,Enterprise,Accessories,USB-C Hub,5,86.46,0.015,425.82,No
ORD-001028,2025-05-07,South,M. Okafor,SMB,Hardware,Titan Desktop,1,1016.74,0.069,946.58,Yes
ORD-001029,2025-05-07,East,J. Kim,Mid-Market,Hardware,Nimbus Monitor,4,1491.67,0.094,5405.81,No
ORD-001030,2025-05-07,West,D. Rossi,Enterprise,Hardware,Nimbus Monitor,1,924.75,0.238,704.66,No
ORD-001031,2025-05-07,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,7,90.73,0.108,566.52,No
ORD-001032,2025-05-07,East,J. Kim,SMB,Services,Onboarding Package,1,713.24,0.016,701.83,No
ORD-001033,2025-05-07,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,3,47.85,0.072,133.21,No
ORD-001034,2025-05-07,South,M. Okafor,SMB,Software,SecureGuard License,2,433.77,0.054,820.69,No
ORD-001035,2025-05-08,South,M. Okafor,Mid-Market,Accessories,Laptop Sleeve,4,78.94,0.044,301.87,No
ORD-001036,2025-05-08,South,S. Patel,SMB,Software,DataLens License,1,599.4,0.044,573.03,No
ORD-001037,2025-05-08,South,S. Patel,SMB,Hardware,Titan Desktop,2,1762.27,0.01,3489.29,No
ORD-001038,2025-05-08,West,T. Brooks,Mid-Market,Software,FlowSuite License,1,523.96,0.029,508.77,No
ORD-001039,2025-05-08,North,A. Chen,Mid-Market,Services,Priority Support,1,744.52,0.055,703.57,No
ORD-001040,2025-05-08,South,S. Patel,SMB,Software,SecureGuard License,1,500.13,0.023,488.63,No
ORD-001041,2025-05-08,West,T. Brooks,SMB,Accessories,USB-C Hub,2,52.95,0.04,101.66,No
ORD-001042,2025-05-08,West,T. Brooks,Enterprise,Software,DataLens License,1,233.73,0.141,200.77,No
ORD-001043,2025-05-09,East,L. Nguyen,SMB,Services,Onboarding Package,2,1259.88,0.007,2502.12,No
ORD-001044,2025-05-09,East,J. Kim,SMB,Software,SecureGuard License,3,160.97,0.063,452.49,No
ORD-001045,2025-05-09,North,R. Diaz,SMB,Accessories,Webcam HD,8,26.6,0.077,196.41,No
ORD-001046,2025-05-09,South,M. Okafor,Enterprise,Services,Custom Training,3,612.45,0.028,1785.9,No
ORD-001047,2025-05-09,West,T. Brooks,Mid-Market,Hardware,Nimbus Monitor,4,1729.93,0.083,6345.38,No
ORD-001048,2025-05-09,South,M. Okafor,Enterprise,Software,DataLens License,1,423.87,0.247,319.17,No
ORD-001049,2025-05-10,North,A. Chen,Mid-Market,Accessories,Webcam HD,1,101.35,0.111,90.1,No
ORD-001050,2025-05-10,North,R. Diaz,Mid-Market,Accessories,USB-C Hub,1,31.08,0.121,27.32,No
ORD-001051,2025-05-10,East,J. Kim,Mid-Market,Accessories,Laptop Sleeve,3,116.41,0.093,316.75,No
ORD-001052,2025-05-10,North,A. Chen,SMB,Software,SecureGuard License,1,332.52,0.016,327.2,No
ORD-001053,2025-05-10,East,J. Kim,Mid-Market,Accessories,Webcam HD,4,70.42,0.146,240.55,No
ORD-001054,2025-05-10,North,A. Chen,SMB,Software,DataLens License,1,506.71,0.054,479.35,No
ORD-001055,2025-05-10,East,J. Kim,Enterprise,Software,SecureGuard License,1,132.56,0.025,129.25,No
ORD-001056,2025-05-10,East,L. Nguyen,SMB,Accessories,Wireless Mouse,3,19.34,0.074,53.73,No
ORD-001057,2025-05-10,East,J. Kim,SMB,Services,Onboarding Package,1,1011.18,0.067,943.43,No
ORD-001058,2025-05-11,West,T. Brooks,Enterprise,Accessories,Wireless Mouse,2,49.8,0.034,96.21,No
ORD-001059,2025-05-11,West,D. Rossi,Mid-Market,Software,DataLens License,1,447.24,0.037,430.69,No
ORD-001060,2025-05-11,North,A. Chen,Mid-Market,Hardware,Titan Desktop,2,1535.86,0.075,2841.34,No
ORD-001061,2025-05-11,North,R. Diaz,SMB,Software,SecureGuard License,3,166.08,0.064,466.35,No
ORD-001062,2025-05-11,East,J. Kim,Mid-Market,Services,Custom Training,2,1236.5,0.126,2161.4,No
ORD-001063,2025-05-11,East,L. Nguyen,Mid-Market,Hardware,Titan Desktop,1,1789.28,0.076,1653.29,Yes
ORD-001064,2025-05-11,South,S. Patel,Mid-Market,Software,FlowSuite License,2,209.87,0.141,360.56,No
ORD-001065,2025-05-11,South,S. Patel,SMB,Accessories,Wireless Mouse,3,114.48,0.029,333.48,No
ORD-001066,2025-05-11,North,R. Diaz,SMB,Software,DataLens License,3,325.4,0.02,956.68,No
ORD-001067,2025-05-11,East,L. Nguyen,SMB,Software,SecureGuard License,1,311.92,0.076,288.21,No
ORD-001068,2025-05-12,North,A. Chen,SMB,Accessories,Laptop Sleeve,3,94.24,0.029,274.52,No
ORD-001069,2025-05-12,South,M. Okafor,Enterprise,Software,DataLens License,1,506.1,0.155,427.65,No
ORD-001070,2025-05-12,West,T. Brooks,Mid-Market,Hardware,Nimbus Monitor,3,1675.4,0.061,4719.6,No
ORD-001071,2025-05-12,South,M. Okafor,Mid-Market,Software,DataLens License,2,370.33,0.017,728.07,No
ORD-001072,2025-05-12,West,T. Brooks,SMB,Accessories,USB-C Hub,6,91.19,0.054,517.59,No
ORD-001073,2025-05-12,West,T. Brooks,Enterprise,Services,Custom Training,3,430.2,0.05,1226.07,No
ORD-001074,2025-05-12,East,J. Kim,Enterprise,Accessories,USB-C Hub,1,54.6,0.123,47.88,No
ORD-001075,2025-05-12,West,D. Rossi,SMB,Accessories,Wireless Mouse,2,79.91,0.054,151.19,No
ORD-001076,2025-05-12,East,L. Nguyen,Mid-Market,Software,SecureGuard License,1,331.1,0.015,326.13,No
ORD-001077,2025-05-12,West,T. Brooks,Enterprise,Services,Priority Support,2,938.23,0.088,1711.33,No
ORD-001078,2025-05-13,North,A. Chen,SMB,Accessories,Webcam HD,5,91.95,0.013,453.77,Yes
ORD-001079,2025-05-13,West,D. Rossi,SMB,Hardware,Nimbus Monitor,1,1486.37,0.055,1404.62,No
ORD-001080,2025-05-13,North,R. Diaz,Enterprise,Accessories,USB-C Hub,4,66.98,0.147,228.54,No
ORD-001081,2025-05-13,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,3,21.69,0.04,62.47,No
ORD-001082,2025-05-13,West,T. Brooks,Mid-Market,Software,DataLens License,2,482.19,0.126,842.87,No
ORD-001083,2025-05-13,West,T. Brooks,Mid-Market,Hardware,Falcon Laptop,1,2206.18,0.038,2122.35,No
ORD-001084,2025-05-13,East,J. Kim,Mid-Market,Hardware,Falcon Laptop,1,987.46,0.133,856.13,No
ORD-001085,2025-05-13,South,M. Okafor,SMB,Accessories,Webcam HD,2,36.04,0.066,67.32,No
ORD-001086,2025-05-13,North,A. Chen,Mid-Market,Software,FlowSuite License,1,533.28,0.119,469.82,No
ORD-001087,2025-05-13,South,M. Okafor,Enterprise,Software,FlowSuite License,2,551.67,0.207,874.95,No
ORD-001088,2025-05-13,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1890.54,0.074,1750.64,No
ORD-001089,2025-05-13,South,S. Patel,SMB,Hardware,Titan Desktop,1,1676.73,0.074,1552.65,No
ORD-001090,2025-05-13,West,D. Rossi,Enterprise,Accessories,USB-C Hub,3,97.39,0.159,245.71,No
ORD-001091,2025-05-14,North,R. Diaz,Mid-Market,Hardware,Titan Desktop,1,1211.13,0.042,1160.26,No
ORD-001092,2025-05-14,South,S. Patel,SMB,Software,FlowSuite License,1,419.36,0.003,418.1,No
ORD-001093,2025-05-14,West,D. Rossi,SMB,Hardware,Titan Desktop,1,1557.03,0.071,1446.48,No
ORD-001094,2025-05-14,North,R. Diaz,Mid-Market,Software,DataLens License,2,547.05,0.073,1014.23,No
ORD-001095,2025-05-14,South,S. Patel,Enterprise,Services,Priority Support,1,486.57,0.205,386.82,No
ORD-001096,2025-05-14,West,T. Brooks,SMB,Accessories,Webcam HD,2,28.28,0.077,52.2,No
ORD-001097,2025-05-15,North,A. Chen,SMB,Services,Onboarding Package,1,1376.48,0.003,1372.35,No
ORD-001098,2025-05-15,South,M. Okafor,Enterprise,Software,SecureGuard License,1,223.14,0.076,206.18,No
ORD-001099,2025-05-15,West,T. Brooks,Mid-Market,Software,FlowSuite License,1,598.28,0.038,575.55,No
ORD-001100,2025-05-15,East,J. Kim,SMB,Software,SecureGuard License,2,254.71,0.025,496.68,No
ORD-001101,2025-05-16,East,L. Nguyen,Mid-Market,Software,FlowSuite License,1,328.07,0.055,310.03,No
ORD-001102,2025-05-16,South,M. Okafor,SMB,Software,SecureGuard License,1,444.72,0.025,433.6,No
ORD-001103,2025-05-16,East,J. Kim,Enterprise,Services,Priority Support,1,327.81,0.088,298.96,No
ORD-001104,2025-05-16,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,2,58.3,0.008,115.67,No
ORD-001105,2025-05-16,South,M. Okafor,Mid-Market,Hardware,Falcon Laptop,1,1737.93,0.011,1718.81,No
ORD-001106,2025-05-16,North,A. Chen,SMB,Software,DataLens License,1,476.02,0.07,442.7,No
ORD-001107,2025-05-16,South,M. Okafor,Mid-Market,Services,Onboarding Package,2,1185.24,0.045,2263.81,No
ORD-001108,2025-05-17,North,R. Diaz,Mid-Market,Accessories,Wireless Mouse,4,68.8,0.125,240.8,No
ORD-001109,2025-05-17,North,A. Chen,SMB,Software,DataLens License,1,574.75,0.019,563.83,No
ORD-001110,2025-05-17,South,S. Patel,Mid-Market,Accessories,Webcam HD,1,27.57,0.145,23.57,No
ORD-001111,2025-05-17,West,D. Rossi,SMB,Accessories,Laptop Sleeve,3,38.1,0.055,108.01,No
ORD-001112,2025-05-17,West,T. Brooks,Mid-Market,Accessories,Wireless Mouse,1,51.74,0.149,44.03,No
ORD-001113,2025-05-17,North,A. Chen,Mid-Market,Accessories,Wireless Mouse,5,83.63,0.064,391.39,No
ORD-001114,2025-05-17,West,T. Brooks,SMB,Hardware,Titan Desktop,1,2140.37,0.014,2110.4,No
ORD-001115,2025-05-17,South,S. Patel,SMB,Accessories,Laptop Sleeve,4,106.49,0.007,422.98,No
ORD-001116,2025-05-17,North,R. Diaz,Mid-Market,Hardware,Nimbus Monitor,3,1201.89,0.096,3259.53,Yes
ORD-001117,2025-05-17,North,R. Diaz,SMB,Accessories,Webcam HD,4,82.34,0.069,306.63,Yes
ORD-001118,2025-05-18,West,D. Rossi,Mid-Market,Hardware,Falcon Laptop,1,2220.55,0.092,2016.26,No
ORD-001119,2025-05-18,West,T. Brooks,SMB,Software,DataLens License,1,243.36,0.042,233.14,No
ORD-001120,2025-05-18,West,T. Brooks,SMB,Software,SecureGuard License,1,275.08,0.041,263.8,No
ORD-001121,2025-05-18,South,S. Patel,SMB,Software,DataLens License,1,338.31,0.009,335.27,No
ORD-001122,2025-05-18,North,R. Diaz,Enterprise,Accessories,Webcam HD,5,18.18,0.212,71.63,No
ORD-001123,2025-05-18,West,D. Rossi,Mid-Market,Software,FlowSuite License,3,335.38,0.132,873.33,No
ORD-001124,2025-05-18,East,J. Kim,Mid-Market,Services,Onboarding Package,1,773.74,0.112,687.08,No
ORD-001125,2025-05-18,West,T. Brooks,Enterprise,Software,FlowSuite License,3,132.18,0.2,317.23,No
ORD-001126,2025-05-18,East,J. Kim,SMB,Hardware,Falcon Laptop,2,1006.92,0.003,2007.8,No
ORD-001127,2025-05-19,North,R. Diaz,Mid-Market,Accessories,Wireless Mouse,6,99.73,0.108,533.75,No
ORD-001128,2025-05-19,North,R. Diaz,Enterprise,Software,DataLens License,3,207.22,0.232,477.43,No
ORD-001129,2025-05-19,East,L. Nguyen,SMB,Accessories,Wireless Mouse,2,66.58,0.054,125.97,No
ORD-001130,2025-05-19,West,T. Brooks,SMB,Accessories,Webcam HD,6,21.31,0.069,119.04,No
ORD-001131,2025-05-19,South,M. Okafor,SMB,Software,DataLens License,1,421.57,0.012,416.51,No
ORD-001132,2025-05-19,North,A. Chen,SMB,Hardware,Falcon Laptop,1,1464.07,0.022,1431.86,No
ORD-001133,2025-05-19,North,R. Diaz,Mid-Market,Services,Onboarding Package,1,480.1,0.146,410.01,No
ORD-001134,2025-05-20,South,S. Patel,Mid-Market,Accessories,Webcam HD,4,52.81,0.046,201.52,No
ORD-001135,2025-05-20,South,M. Okafor,SMB,Accessories,Wireless Mouse,1,16.12,0.044,15.41,No
ORD-001136,2025-05-20,North,R. Diaz,Mid-Market,Hardware,Falcon Laptop,3,978.29,0.086,2682.47,No
ORD-001137,2025-05-20,South,S. Patel,Mid-Market,Accessories,Laptop Sleeve,1,35.6,0.149,30.3,No
ORD-001138,2025-05-20,North,A. Chen,Mid-Market,Software,SecureGuard License,1,387.1,0.118,341.42,No
ORD-001139,2025-05-20,South,M. Okafor,Enterprise,Software,DataLens License,1,311.58,0.073,288.83,No
ORD-001140,2025-05-21,South,S. Patel,Mid-Market,Accessories,USB-C Hub,3,69.26,0.108,185.34,No
ORD-001141,2025-05-21,West,T. Brooks,Enterprise,Accessories,Wireless Mouse,4,117.3,0.171,388.97,No
ORD-001142,2025-05-21,North,R. Diaz,Mid-Market,Hardware,Falcon Laptop,1,2240.58,0.088,2043.41,Yes
ORD-001143,2025-05-21,West,D. Rossi,Mid-Market,Accessories,Wireless Mouse,1,74.65,0.027,72.63,No
ORD-001144,2025-05-21,East,J. Kim,Mid-Market,Hardware,Falcon Laptop,2,1110.9,0.087,2028.5,No
ORD-001145,2025-05-21,North,A. Chen,Mid-Market,Services,Custom Training,3,1145.24,0.055,3246.76,No
ORD-001146,2025-05-21,East,J. Kim,SMB,Software,DataLens License,1,182.44,0.023,178.24,No
ORD-001147,2025-05-21,East,L. Nguyen,Enterprise,Services,Onboarding Package,2,562.59,0.003,1121.8,No
ORD-001148,2025-05-22,East,J. Kim,Mid-Market,Software,FlowSuite License,2,339.98,0.136,587.49,No
ORD-001149,2025-05-22,West,D. Rossi,SMB,Hardware,Falcon Laptop,3,1624.92,0.052,4621.27,No
ORD-001150,2025-05-22,North,A. Chen,SMB,Hardware,Falcon Laptop,1,1198.19,0.015,1180.22,No
ORD-001151,2025-05-22,South,S. Patel,Mid-Market,Services,Custom Training,2,1175.64,0.055,2221.96,No
ORD-001152,2025-05-22,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,3,115.38,0.054,327.45,No
ORD-001153,2025-05-23,North,R. Diaz,Mid-Market,Software,DataLens License,2,336.17,0.132,583.59,No
ORD-001154,2025-05-23,North,R. Diaz,SMB,Hardware,Falcon Laptop,1,2204.14,0.032,2133.61,No
ORD-001155,2025-05-23,East,J. Kim,SMB,Hardware,Nimbus Monitor,1,1871.07,0.01,1852.36,No
ORD-001156,2025-05-23,West,T. Brooks,Mid-Market,Software,SecureGuard License,1,555.36,0.022,543.14,No
ORD-001157,2025-05-24,North,R. Diaz,Mid-Market,Accessories,Wireless Mouse,5,15.36,0.117,67.81,No
ORD-001158,2025-05-24,South,M. Okafor,SMB,Software,DataLens License,2,219.52,0.05,417.09,No
ORD-001159,2025-05-24,South,M. Okafor,Mid-Market,Services,Custom Training,1,512.43,0.08,471.44,No
ORD-001160,2025-05-24,South,M. Okafor,Enterprise,Services,Priority Support,1,700.79,0.068,653.14,No
ORD-001161,2025-05-24,North,R. Diaz,Mid-Market,Accessories,Webcam HD,1,77.42,0.091,70.37,No
ORD-001162,2025-05-24,North,A. Chen,Mid-Market,Accessories,Wireless Mouse,4,110.01,0.132,381.95,No
ORD-001163,2025-05-24,South,M. Okafor,SMB,Software,SecureGuard License,1,227.94,0.067,212.67,No
ORD-001164,2025-05-24,East,L. Nguyen,SMB,Hardware,Titan Desktop,3,947.92,0.017,2795.42,No
ORD-001165,2025-05-24,North,R. Diaz,SMB,Accessories,Wireless Mouse,4,91.58,0.059,344.71,No
ORD-001166,2025-05-24,West,T. Brooks,SMB,Hardware,Titan Desktop,1,1910.86,0.042,1830.6,No
ORD-001167,2025-05-24,South,S. Patel,Mid-Market,Hardware,Nimbus Monitor,1,1923.37,0.087,1756.04,No
ORD-001168,2025-05-24,East,J. Kim,Enterprise,Services,Onboarding Package,1,301.91,0.02,295.87,No
ORD-001169,2025-05-24,East,J. Kim,Mid-Market,Hardware,Falcon Laptop,1,2198.93,0.012,2172.54,No
ORD-001170,2025-05-24,North,R. Diaz,Enterprise,Services,Priority Support,3,974.41,0.096,2642.6,No
ORD-001171,2025-05-24,West,D. Rossi,SMB,Accessories,Laptop Sleeve,1,107.65,0.058,101.41,No
ORD-001172,2025-05-24,East,L. Nguyen,Mid-Market,Accessories,USB-C Hub,1,67.7,0.023,66.14,No
ORD-001173,2025-05-24,South,M. Okafor,SMB,Services,Custom Training,1,900.55,0.011,890.64,No
ORD-001174,2025-05-24,North,A. Chen,Mid-Market,Accessories,Webcam HD,4,91.23,0.032,353.24,No
ORD-001175,2025-05-25,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,5,50.59,0.015,249.16,No
ORD-001176,2025-05-25,West,T. Brooks,Mid-Market,Accessories,USB-C Hub,5,102.7,0.108,458.04,No
ORD-001177,2025-05-25,West,D. Rossi,SMB,Accessories,Webcam HD,1,78.64,0.027,76.52,No
ORD-001178,2025-05-26,South,S. Patel,Enterprise,Accessories,USB-C Hub,5,46.37,0.038,223.04,Yes
ORD-001179,2025-05-26,North,A. Chen,Enterprise,Services,Priority Support,1,1398.72,0.08,1286.82,No
ORD-001180,2025-05-26,West,D. Rossi,Mid-Market,Services,Onboarding Package,1,439.66,0.012,434.38,No
ORD-001181,2025-05-26,East,L. Nguyen,SMB,Accessories,Webcam HD,6,44.91,0.066,251.68,No
ORD-001182,2025-05-26,West,D. Rossi,SMB,Software,SecureGuard License,3,513.92,0.036,1486.26,No
ORD-001183,2025-05-26,North,R. Diaz,SMB,Software,DataLens License,1,183.65,0.003,183.1,No
ORD-001184,2025-05-26,North,R. Diaz,Enterprise,Accessories,Laptop Sleeve,7,95.99,0.229,518.06,No
ORD-001185,2025-05-26,North,A. Chen,Mid-Market,Accessories,USB-C Hub,2,45.32,0.059,85.29,No
ORD-001186,2025-05-26,West,D. Rossi,SMB,Hardware,Nimbus Monitor,3,1655.46,0.043,4752.83,No
ORD-001187,2025-05-27,East,L. Nguyen,Mid-Market,Software,DataLens License,1,189.69,0.103,170.15,No
ORD-001188,2025-05-27,East,L. Nguyen,SMB,Accessories,USB-C Hub,6,65.47,0.074,363.75,No
ORD-001189,2025-05-27,West,T. Brooks,Mid-Market,Software,SecureGuard License,1,308.48,0.118,272.08,No
ORD-001190,2025-05-27,North,A. Chen,SMB,Services,Priority Support,1,487.15,0.059,458.41,No
ORD-001191,2025-05-27,West,T. Brooks,SMB,Accessories,USB-C Hub,3,66.62,0.014,197.06,No
ORD-001192,2025-05-27,West,D. Rossi,Enterprise,Software,SecureGuard License,1,436.76,0.102,392.21,No
ORD-001193,2025-05-27,South,M. Okafor,SMB,Accessories,Laptop Sleeve,2,58.83,0.023,114.95,No
ORD-001194,2025-05-27,North,R. Diaz,SMB,Software,SecureGuard License,1,584.93,0.068,545.15,No
ORD-001195,2025-05-27,South,M. Okafor,SMB,Software,FlowSuite License,3,586.24,0.07,1635.61,No
ORD-001196,2025-05-27,South,S. Patel,Enterprise,Services,Custom Training,2,1288.0,0.142,2210.21,No
ORD-001197,2025-05-27,East,J. Kim,Enterprise,Hardware,Falcon Laptop,1,1813.01,0.122,1591.82,No
ORD-001198,2025-05-28,North,R. Diaz,Mid-Market,Accessories,Webcam HD,8,68.96,0.105,493.75,No
